Timestamp,Source Floor,Destination Floor
1716645511755000,2,7
1716645511875000,3,7
1716645511875000,3,7
1716645511875000,1,10
1716645511875000,3,7
1716645511875000,1,10
1716645511875000,2,7
1716645511835000,3,7
1716645511835000,3,7
1716645511835000,1,10
1716645511835000,3,7
1716645511835000,1,10
1716645511835000,2,7
1716645511795000,3,7
1716645511795000,3,7
1716645511795000,1,10
1716645511795000,3,7
1716645511795000,1,10
1716645511795000,2,7
1716645511915000,1,10
1716645511915000,1,10
1716645511915000,2,7
1716645511995000,3,7
1716645511995000,3,7
1716645511995000,1,10
1716645511995000,3,7
1716645511995000,1,10
1716645511995000,2,7
1716645512115000,3,7
1716645512115000,3,7
1716645512115000,1,10
1716645512115000,3,7
1716645512115000,1,10
1716645512115000,2,7
1716645512275000,3,7
1716645512275000,3,7
1716645512275000,1,10
1716645512275000,3,7
1716645512275000,1,10
1716645512275000,2,7
1716645512395000,3,7
1716645512395000,3,7
1716645512395000,1,10
1716645512395000,3,7
1716645512395000,1,10
1716645512395000,2,7
1716645512555000,3,7
1716645512555000,3,7
1716645512555000,1,10
1716645512555000,3,7
1716645512555000,1,10
1716645512555000,2,7
1716645512675000,3,7
1716645512675000,3,7
1716645512675000,1,10
1716645512675000,3,7
1716645512675000,1,10
1716645512675000,2,7
1716645512755000,3,7
1716645512755000,3,7
1716645512755000,1,10
1716645512755000,3,7
1716645512755000,1,10
1716645512755000,2,7
1716645512875000,3,7
1716645512875000,3,7
1716645512875000,1,10
1716645512875000,3,7
1716645512875000,1,10
1716645512875000,2,7
1716645512955000,3,7
1716645512955000,3,7
1716645512955000,1,10
1716645512955000,3,7
1716645512955000,1,10
1716645512955000,2,7
1716645512995000,3,7
1716645512995000,3,7
1716645512995000,1,10
1716645512995000,3,7
1716645512995000,1,10
1716645512995000,2,7
1716645513075000,3,7
1716645513075000,3,7
1716645513075000,1,10
1716645513075000,3,7
1716645513075000,1,10
1716645513075000,2,7
1716645513115000,3,7
1716645513115000,3,7
1716645513115000,1,10
1716645513115000,3,7
1716645513115000,1,10
1716645513115000,2,7
1716645513155000,3,7
1716645513155000,3,7
1716645513155000,1,10
1716645513155000,3,7
1716645513155000,1,10
1716645513155000,2,7
1716645513235000,3,7
1716645513235000,3,7
1716645513235000,1,10
1716645513235000,3,7
1716645513235000,1,10
1716645513235000,2,7
1716645513275000,3,7
1716645513275000,3,7
1716645513275000,1,10
1716645513275000,3,7
1716645513275000,1,10
1716645513275000,2,7
1716645513315000,3,7
1716645513315000,3,7
1716645513315000,1,10
1716645513315000,3,7
1716645513315000,1,10
1716645513315000,2,7
1716645513395000,3,7
1716645513395000,3,7
1716645513395000,1,10
1716645513355000,3,7
1716645513355000,3,7
1716645513355000,1,10
1716645513355000,3,7
1716645513355000,1,10
1716645513355000,2,7
1716645513475000,3,7
1716645513475000,3,7
1716645513475000,1,10
1716645513475000,3,7
1716645513475000,1,10
1716645513475000,2,7
1716645513515000,3,7
1716645513515000,3,7
1716645513515000,1,10
1716645513595000,3,7
1716645513595000,3,7
1716645513595000,1,10
1716645513595000,3,7
1716645513595000,1,10
1716645513595000,2,7
1716645513635000,3,7
1716645513635000,3,7
1716645513635000,1,10
1716645513635000,3,7
1716645513635000,1,10
1716645513635000,2,7
1716645513675000,3,7
1716645513675000,3,7
1716645513675000,1,10
1716645513675000,3,7
1716645513675000,1,10
1716645513675000,2,7
1716645513755000,3,7
1716645513755000,3,7
1716645513755000,1,10
1716645513755000,3,7
1716645513755000,1,10
1716645513755000,2,7
1716645513795000,3,7
1716645513795000,3,7
1716645513795000,1,10
1716645513795000,3,7
1716645513795000,1,10
1716645513795000,2,7
1716645513835000,3,7
1716645513835000,3,7
1716645513835000,1,10
1716645513835000,3,7
1716645513835000,1,10
1716645513835000,2,7
1716645513715000,3,7
1716645513715000,3,7
1716645513715000,1,10
1716645513715000,3,7
1716645513715000,1,10
1716645513715000,2,7
1716645513915000,3,7
1716645513915000,3,7
1716645513915000,1,10
1716645514035000,3,7
1716645514035000,3,7
1716645514035000,1,10
1716645513995000,3,7
1716645513995000,3,7
1716645513995000,1,10
1716645514075000,3,7
1716645514075000,3,7
1716645514075000,1,10
1716645514075000,3,7
1716645514075000,1,10
1716645514075000,2,7
1716645514195000,3,7
1716645514195000,3,7
1716645514195000,1,10
1716645514235000,3,7
1716645514235000,3,7
1716645514235000,1,10
1716645514235000,3,7
1716645514235000,1,10
1716645514235000,2,7
1716645514275000,3,7
1716645514275000,3,7
1716645514275000,1,10
1716645514315000,3,7
1716645514315000,3,7
1716645514315000,1,10
1716645514355000,3,7
1716645514355000,3,7
1716645514355000,1,10
1716645514435000,3,7
1716645514435000,3,7
1716645514435000,1,10
1716645514475000,3,7
1716645514475000,3,7
1716645514475000,1,10
1716645514515000,3,7
1716645514515000,3,7
1716645514515000,1,10
1716645514635000,3,7
1716645514635000,3,7
1716645514635000,1,10
1716645514675000,3,7
1716645514675000,3,7
1716645514675000,1,10
1716645514755000,3,7
1716645514755000,3,7
1716645514755000,1,10
1716645514795000,3,7
1716645514795000,3,7
1716645514795000,1,10
1716645514835000,3,7
1716645514835000,3,7
1716645514835000,1,10
1716645514875000,3,7
1716645514875000,3,7
1716645514875000,1,10
1716645514915000,3,7
1716645514915000,3,7
1716645514915000,1,10
1716645514995000,3,7
1716645514995000,3,7
1716645514995000,1,10
1716645515075000,3,7
1716645515075000,3,7
1716645515075000,1,10
1716645515115000,3,7
1716645515115000,3,7
1716645515115000,1,10
1716645515195000,3,7
1716645515195000,3,7
1716645515195000,1,10
1716645515235000,3,7
1716645515235000,3,7
1716645515235000,1,10
1716645515315000,3,7
1716645515315000,3,7
1716645515315000,1,10
1716645515355000,3,7
1716645515355000,3,7
1716645515355000,1,10
1716645515435000,3,7
1716645515435000,3,7
1716645515435000,1,10
1716645515475000,3,7
1716645515475000,3,7
1716645515475000,1,10
1716645515555000,3,7
1716645515555000,3,7
1716645515555000,1,10
1716645515635000,3,7
1716645515635000,3,7
1716645515635000,1,10
1716645515715000,3,7
1716645515715000,3,7
1716645515715000,1,10
1716645515795000,3,7
1716645515795000,3,7
1716645515795000,1,10
1716645515835000,3,7
1716645515835000,3,7
1716645515835000,1,10
1716645515875000,3,7
1716645515875000,3,7
1716645515875000,1,10
1716645515755000,3,7
1716645515755000,3,7
1716645515755000,1,10
1716645515675000,3,7
1716645515675000,3,7
1716645515675000,1,10
1716645515915000,3,7
1716645515915000,3,7
1716645515915000,1,10
1716645515595000,3,7
1716645515595000,3,7
1716645515595000,1,10
1716645515515000,3,7
1716645515515000,3,7
1716645515515000,1,10
1716645515395000,3,7
1716645515395000,3,7
1716645515395000,1,10
1716645515275000,3,7
1716645515275000,3,7
1716645515275000,1,10
1716645515155000,3,7
1716645515155000,3,7
1716645515155000,1,10
1716645515035000,3,7
1716645515035000,3,7
1716645515035000,1,10
1716645517301000,1,10
1716645517301000,1,10
1716645517301000,2,7
1716645517341000,1,10
1716645517341000,1,10
1716645517341000,2,7
1716645517381000,1,10
1716645517381000,1,10
1716645517381000,2,7
1716645517421000,1,10
1716645517421000,1,10
1716645517421000,2,7
1716645517541000,1,10
1716645517541000,1,10
1716645517541000,2,7
1716645517501000,1,10
1716645517501000,1,10
1716645517501000,2,7
1716645517661000,1,10
1716645517661000,1,10
1716645517661000,2,7
1716645517821000,1,10
1716645517821000,1,10
1716645517821000,2,7
1716645518021000,1,10
1716645518021000,1,10
1716645518021000,2,7
1716645518141000,1,10
1716645518141000,1,10
1716645518141000,2,7
1716645518221000,1,10
1716645518221000,1,10
1716645518221000,2,7
1716645518421000,1,10
1716645518421000,1,10
1716645518421000,2,7
1716645518381000,1,10
1716645518381000,1,10
1716645518381000,2,7
1716645518461000,1,10
1716645518461000,1,10
1716645518461000,2,7
1716645518581000,1,10
1716645518581000,1,10
1716645518581000,2,7
1716645518621000,1,10
1716645518621000,1,10
1716645518621000,2,7
1716645518701000,1,10
1716645518701000,1,10
1716645518701000,2,7
1716645518741000,1,10
1716645518741000,1,10
1716645518741000,2,7
1716645518781000,1,10
1716645518781000,1,10
1716645518781000,2,7
1716645518821000,1,10
1716645518821000,1,10
1716645518821000,2,7
1716645518861000,1,10
1716645518861000,1,10
1716645518861000,2,7
1716645518901000,1,10
1716645518901000,1,10
1716645518901000,2,7
1716645518941000,1,10
1716645518941000,1,10
1716645518941000,2,7
1716645518981000,1,10
1716645518981000,1,10
1716645518981000,2,7
1716645518661000,1,10
1716645518661000,1,10
1716645518661000,2,7
1716645519061000,1,10
1716645519061000,1,10
1716645519061000,2,7
1716645519101000,1,10
1716645519101000,1,10
1716645519101000,2,7
1716645519141000,1,10
1716645519141000,1,10
1716645519141000,2,7
1716645519221000,1,10
1716645519221000,1,10
1716645519221000,2,7
1716645519261000,1,10
1716645519261000,1,10
1716645519261000,2,7
1716645519301000,1,10
1716645519301000,1,10
1716645519301000,2,7
1716645519381000,1,10
1716645519381000,1,10
1716645519381000,2,7
1716645519421000,1,10
1716645519421000,1,10
1716645519421000,2,7
1716645519341000,1,10
1716645519341000,1,10
1716645519341000,2,7
1716645519559511,3,9
1716645519559511,3,9
1716645519559511,1,10
1716645519559511,3,9
1716645519559511,1,10
1716645519559511,2,7
1716645519599511,3,9
1716645519599511,3,9
1716645519599511,1,10
1716645519599511,3,9
1716645519599511,1,10
1716645519599511,2,7
1716645519639511,3,9
1716645519639511,3,9
1716645519639511,1,10
1716645519639511,3,9
1716645519639511,1,10
1716645519639511,2,7
1716645519719511,3,9
1716645519719511,3,9
1716645519719511,1,10
1716645519719511,3,9
1716645519719511,1,10
1716645519719511,2,7
1716645519759511,3,9
1716645519759511,3,9
1716645519759511,1,10
1716645519759511,3,9
1716645519759511,1,10
1716645519759511,2,7
1716645519839511,3,9
1716645519839511,3,9
1716645519839511,1,10
1716645519839511,3,9
1716645519839511,1,10
1716645519839511,2,7
1716645519879511,3,9
1716645519879511,3,9
1716645519879511,1,10
1716645519879511,3,9
1716645519879511,1,10
1716645519879511,7,10
1716645519879511,3,9
1716645519879511,1,10
1716645519879511,7,10
1716645519879511,2,7
1716645519799511,3,9
1716645519799511,3,9
1716645519799511,1,10
1716645519799511,3,9
1716645519799511,1,10
1716645519799511,2,7
1716645519679511,3,9
1716645519679511,3,9
1716645519679511,1,10
1716645519679511,3,9
1716645519679511,1,10
1716645519679511,2,7
1716645519519511,1,10
1716645519519511,1,10
1716645519519511,2,7
1716645519479511,3,9
1716645519479511,3,9
1716645519479511,1,10
1716645519479511,3,9
1716645519479511,1,10
1716645519479511,2,7
1716645519959511,3,9
1716645519959511,3,9
1716645519959511,1,10
1716645519959511,3,9
1716645519959511,1,10
1716645519959511,7,10
1716645519959511,3,9
1716645519959511,1,10
1716645519959511,7,10
1716645519959511,2,7
1716645520079511,3,9
1716645520079511,3,9
1716645520079511,1,10
1716645520079511,3,9
1716645520079511,1,10
1716645520079511,7,10
1716645520079511,3,9
1716645520079511,1,10
1716645520079511,7,10
1716645520079511,2,7
1716645520119511,3,9
1716645520119511,3,9
1716645520119511,1,10
1716645520119511,3,9
1716645520119511,1,10
1716645520119511,7,10
1716645520119511,3,9
1716645520119511,1,10
1716645520119511,7,10
1716645520119511,2,7
1716645520279511,3,9
1716645520279511,3,9
1716645520279511,1,10
1716645520279511,3,9
1716645520279511,1,10
1716645520279511,7,10
1716645520279511,3,9
1716645520279511,1,10
1716645520279511,7,10
1716645520279511,2,7
1716645520439511,3,9
1716645520439511,3,9
1716645520439511,1,10
1716645520439511,3,9
1716645520439511,1,10
1716645520439511,7,10
1716645520439511,3,9
1716645520439511,1,10
1716645520439511,7,10
1716645520439511,2,7
1716645520559511,3,9
1716645520559511,3,9
1716645520559511,1,10
1716645520559511,3,9
1716645520559511,1,10
1716645520559511,7,10
1716645520559511,3,9
1716645520559511,1,10
1716645520559511,7,10
1716645520559511,2,7
1716645520599511,3,9
1716645520599511,3,9
1716645520599511,1,10
1716645520599511,3,9
1716645520599511,1,10
1716645520599511,7,10
1716645520599511,3,9
1716645520599511,1,10
1716645520599511,7,10
1716645520599511,2,7
1716645520639511,3,9
1716645520639511,3,9
1716645520639511,1,10
1716645520639511,3,9
1716645520639511,1,10
1716645520639511,7,10
1716645520639511,3,9
1716645520639511,1,10
1716645520639511,7,10
1716645520639511,2,7
1716645520719511,3,9
1716645520719511,3,9
1716645520719511,1,10
1716645520719511,3,9
1716645520719511,1,10
1716645520719511,7,10
1716645520719511,3,9
1716645520719511,1,10
1716645520719511,7,10
1716645520719511,2,7
1716645520759511,3,9
1716645520759511,3,9
1716645520759511,1,10
1716645520759511,3,9
1716645520759511,1,10
1716645520759511,7,10
1716645520759511,3,9
1716645520759511,1,10
1716645520759511,7,10
1716645520759511,2,7
1716645520879511,3,9
1716645520879511,3,9
1716645520879511,1,10
1716645520879511,3,9
1716645520879511,1,10
1716645520879511,2,7
1716645520919511,3,9
1716645520919511,3,9
1716645520919511,1,10
1716645520919511,3,9
1716645520919511,1,10
1716645520919511,2,7
1716645520959511,3,9
1716645520959511,3,9
1716645520959511,1,10
1716645520959511,3,9
1716645520959511,1,10
1716645520959511,2,7
1716645521039511,3,9
1716645521039511,3,9
1716645521039511,1,10
1716645521039511,3,9
1716645521039511,1,10
1716645521039511,2,7
1716645521079511,3,9
1716645521079511,3,9
1716645521079511,1,10
1716645521079511,3,9
1716645521079511,1,10
1716645521079511,2,7
1716645521119511,3,9
1716645521119511,3,9
1716645521119511,1,10
1716645521119511,3,9
1716645521119511,1,10
1716645521119511,2,7
1716645521159511,3,9
1716645521159511,3,9
1716645521159511,1,10
1716645521159511,3,9
1716645521159511,1,10
1716645521159511,2,7
1716645521279511,3,9
1716645521279511,3,9
1716645521279511,1,10
1716645521279511,3,9
1716645521279511,1,10
1716645521279511,2,7
1716645521239511,3,9
1716645521239511,3,9
1716645521239511,1,10
1716645521239511,3,9
1716645521239511,1,10
1716645521239511,2,7
1716645521359511,3,9
1716645521359511,3,9
1716645521359511,1,10
1716645521359511,3,9
1716645521359511,1,10
1716645521359511,2,7
1716645521479511,3,9
1716645521479511,3,9
1716645521479511,1,10
1716645521479511,3,9
1716645521479511,1,10
1716645521479511,2,7
1716645521559511,3,9
1716645521559511,3,9
1716645521559511,1,10
1716645521559511,3,9
1716645521559511,1,10
1716645521559511,2,7
1716645521599511,3,9
1716645521599511,3,9
1716645521599511,1,10
1716645521599511,3,9
1716645521599511,1,10
1716645521599511,2,7
1716645521639511,3,9
1716645521639511,3,9
1716645521639511,1,10
1716645521639511,3,9
1716645521639511,1,10
1716645521639511,2,7
1716645521719511,3,9
1716645521719511,3,9
1716645521719511,1,10
1716645521719511,3,9
1716645521719511,1,10
1716645521719511,2,7
1716645521759511,3,9
1716645521759511,3,9
1716645521759511,1,10
1716645521759511,3,9
1716645521759511,1,10
1716645521759511,2,7
1716645521799511,3,9
1716645521799511,3,9
1716645521799511,1,10
1716645521799511,3,9
1716645521799511,1,10
1716645521799511,2,7
1716645521879511,3,9
1716645521879511,3,9
1716645521879511,1,10
1716645521879511,3,9
1716645521879511,1,10
1716645521879511,2,7
1716645521919511,3,9
1716645521919511,3,9
1716645521919511,1,10
1716645521919511,3,9
1716645521919511,1,10
1716645521919511,2,7
1716645521959511,3,9
1716645521959511,3,9
1716645521959511,1,10
1716645521959511,3,9
1716645521959511,1,10
1716645521959511,2,7
1716645521999511,3,9
1716645521999511,3,9
1716645521999511,1,10
1716645521999511,3,9
1716645521999511,1,10
1716645521999511,2,7
1716645522079511,3,9
1716645522079511,3,9
1716645522079511,1,10
1716645522079511,3,9
1716645522079511,1,10
1716645522079511,2,7
1716645522119511,3,9
1716645522119511,3,9
1716645522119511,1,10
1716645522119511,3,9
1716645522119511,1,10
1716645522119511,2,7
1716645522199511,3,9
1716645522199511,3,9
1716645522199511,1,10
1716645522199511,3,9
1716645522199511,1,10
1716645522199511,2,7
1716645522239511,3,9
1716645522239511,3,9
1716645522239511,1,10
1716645522239511,3,9
1716645522239511,1,10
1716645522239511,2,7
1716645522319511,3,9
1716645522319511,3,9
1716645522319511,1,10
1716645522319511,3,9
1716645522319511,1,10
1716645522319511,2,7
1716645522359511,3,9
1716645522359511,3,9
1716645522359511,1,10
1716645522359511,3,9
1716645522359511,1,10
1716645522359511,2,7
1716645522439511,3,9
1716645522439511,3,9
1716645522439511,1,10
1716645522439511,3,9
1716645522439511,1,10
1716645522439511,2,7
1716645522479511,3,9
1716645522479511,3,9
1716645522479511,1,10
1716645522479511,3,9
1716645522479511,1,10
1716645522479511,2,7
1716645522559511,3,9
1716645522559511,3,9
1716645522559511,1,10
1716645522559511,3,9
1716645522559511,1,10
1716645522559511,2,7
1716645522599511,3,9
1716645522599511,3,9
1716645522599511,1,10
1716645522599511,3,9
1716645522599511,1,10
1716645522599511,2,7
1716645522639511,3,9
1716645522639511,3,9
1716645522639511,1,10
1716645522639511,3,9
1716645522639511,1,10
1716645522639511,2,7
1716645522679511,3,9
1716645522679511,3,9
1716645522679511,1,10
1716645522679511,3,9
1716645522679511,1,10
1716645522679511,2,7
1716645522759511,3,9
1716645522759511,3,9
1716645522759511,1,10
1716645522759511,3,9
1716645522759511,1,10
1716645522759511,2,7
1716645522799511,3,9
1716645522799511,3,9
1716645522799511,1,10
1716645522799511,3,9
1716645522799511,1,10
1716645522799511,2,7
1716645522839511,3,9
1716645522839511,3,9
1716645522839511,1,10
1716645522839511,3,9
1716645522839511,1,10
1716645522839511,2,7
1716645522879511,3,9
1716645522879511,3,9
1716645522879511,1,10
1716645522879511,3,9
1716645522879511,1,10
1716645522879511,2,7
1716645522959511,3,9
1716645522959511,3,9
1716645522959511,1,10
1716645522959511,3,9
1716645522959511,1,10
1716645522959511,7,10
1716645522959511,3,9
1716645522959511,1,10
1716645522959511,7,10
1716645522959511,2,7
1716645523039511,3,9
1716645523039511,3,9
1716645523039511,1,10
1716645523039511,3,9
1716645523039511,1,10
1716645523039511,7,10
1716645523039511,3,9
1716645523039511,1,10
1716645523039511,7,10
1716645523039511,2,7
1716645523079511,3,9
1716645523079511,3,9
1716645523079511,1,10
1716645523079511,3,9
1716645523079511,1,10
1716645523079511,2,7
1716645523159511,3,9
1716645523159511,3,9
1716645523159511,1,10
1716645523159511,3,9
1716645523159511,1,10
